section_id,study_area,discom,circle,division,subdivision,section,date,year,month,n_areas,n_zero_unit_areas,totservices,billedservices,billedservices_incomplete,units,load_unit_unconfirmed,units_per_connection,n_negative_rows_removed
MEDCHAL_ALIABAD,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,2025-01-01,2025,1,1,0,2,1.0,False,643.0,108.0,321.5,0
MEDCHAL_ALIABAD,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,2025-02-01,2025,2,1,0,2,2.0,False,813.0,108.0,406.5,0
MEDCHAL_ALIABAD,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,2025-03-01,2025,3,1,0,2,2.0,False,1494.0,108.0,747.0,0
MEDCHAL_ALIABAD,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,2025-04-01,2025,4,3,2,4,4.0,False,1364.0,216.0,341.0,0
MEDCHAL_ALIABAD,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,2025-05-01,2025,5,3,2,4,4.0,False,2439.0,216.0,609.75,0
MEDCHAL_ALIABAD,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,2025-06-01,2025,6,3,2,4,4.0,False,3090.0,216.0,772.5,0
MEDCHAL_ALIABAD,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,2025-07-01,2025,7,3,1,4,4.0,False,2081.0,216.0,520.25,0
MEDCHAL_ALIABAD,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,2025-08-01,2025,8,3,1,4,4.0,False,2606.0,216.0,651.5,0
MEDCHAL_ALIABAD,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,2025-09-01,2025,9,3,0,4,4.0,False,1260.0,216.0,315.0,0
MEDCHAL_ALIABAD,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,2025-10-01,2025,10,3,0,4,4.0,False,2633.0,216.0,658.25,0
MEDCHAL_ALIABAD,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,2025-11-01,2025,11,3,0,4,4.0,False,4508.0,216.0,1127.0,0
MEDCHAL_ALIABAD,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,2025-12-01,2025,12,3,1,4,4.0,False,7041.0,216.0,1760.25,0
MEDCHAL_ALIABAD,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,2026-01-01,2026,1,3,1,4,4.0,False,9753.0,216.0,2438.25,0
MEDCHAL_ALIABAD,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,2026-02-01,2026,2,3,1,4,4.0,False,4815.0,216.0,1203.75,0
MEDCHAL_ALIABAD,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,2026-03-01,2026,3,3,1,4,4.0,False,6185.0,216.0,1546.25,0
MEDCHAL_ALIABAD,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,2026-04-01,2026,4,3,1,4,4.0,False,17781.0,216.0,4445.25,0
MEDCHAL_ALIABAD,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,2026-05-01,2026,5,3,1,4,4.0,False,16249.0,216.0,4062.25,0
MEDCHAL_ALIABAD,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,2026-06-01,2026,6,3,0,4,4.0,False,12702.0,216.0,3175.5,0
MEDCHAL_ALIABAD,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,2026-07-01,2026,7,3,0,4,4.0,False,10254.0,216.0,2563.5,0
MEDCHAL_ALIABAD,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,2026-08-01,2026,8,4,1,5,4.0,True,12716.0,269.0,2543.2,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2023-01-01,2023,1,1,0,1,1.0,False,2879.0,5.0,2879.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2023-02-01,2023,2,1,0,1,1.0,False,2252.0,20.0,2252.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2023-03-01,2023,3,1,0,1,1.0,False,2672.0,20.0,2672.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2023-04-01,2023,4,1,0,1,1.0,False,2042.0,20.0,2042.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2023-05-01,2023,5,1,0,1,1.0,False,2806.0,20.0,2806.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2023-06-01,2023,6,1,0,1,1.0,False,1831.0,20.0,1831.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2023-07-01,2023,7,1,0,1,1.0,False,1330.0,20.0,1330.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2023-08-01,2023,8,1,0,1,1.0,False,1751.0,20.0,1751.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2023-09-01,2023,9,1,0,1,1.0,False,1069.0,20.0,1069.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2023-10-01,2023,10,1,0,1,1.0,False,84.0,20.0,84.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2023-11-01,2023,11,1,0,1,1.0,False,100.0,20.0,100.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2023-12-01,2023,12,1,0,1,1.0,False,23.0,20.0,23.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2024-01-01,2024,1,1,1,1,1.0,False,0.0,20.0,0.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2024-02-01,2024,2,1,0,1,1.0,False,2.0,20.0,2.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2024-03-01,2024,3,1,0,1,1.0,False,9.0,20.0,9.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2024-04-01,2024,4,1,0,1,1.0,False,10.0,20.0,10.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2024-05-01,2024,5,1,0,1,1.0,False,18.0,20.0,18.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2024-06-01,2024,6,1,0,1,1.0,False,2829.0,20.0,2829.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2024-07-01,2024,7,1,0,1,1.0,False,2653.0,20.0,2653.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2024-08-01,2024,8,1,0,1,1.0,False,2659.0,20.0,2659.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2024-09-01,2024,9,1,0,1,1.0,False,1353.0,20.0,1353.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2024-10-01,2024,10,1,0,1,1.0,False,919.0,20.0,919.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2024-11-01,2024,11,1,0,1,1.0,False,3247.0,20.0,3247.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2024-12-01,2024,12,1,0,1,1.0,False,3502.0,20.0,3502.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2025-01-01,2025,1,1,0,1,1.0,False,4945.0,20.0,4945.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2025-02-01,2025,2,1,0,1,1.0,False,3823.0,20.0,3823.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2025-03-01,2025,3,1,0,1,1.0,False,3256.0,31.0,3256.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2025-04-01,2025,4,1,0,1,1.0,False,4130.0,31.0,4130.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2025-05-01,2025,5,1,0,1,1.0,False,8868.0,31.0,8868.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2025-06-01,2025,6,1,0,1,1.0,False,4032.0,31.0,4032.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2025-07-01,2025,7,1,0,1,1.0,False,4789.0,31.0,4789.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2025-08-01,2025,8,1,0,1,1.0,False,6891.0,31.0,6891.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2025-09-01,2025,9,1,0,1,1.0,False,5237.0,31.0,5237.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2025-10-01,2025,10,1,0,1,1.0,False,6741.0,31.0,6741.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2025-11-01,2025,11,1,0,1,1.0,False,4418.0,31.0,4418.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2025-12-01,2025,12,1,0,1,1.0,False,7310.0,31.0,7310.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2026-01-01,2026,1,1,0,1,1.0,False,5935.0,31.0,5935.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2026-02-01,2026,2,1,0,1,1.0,False,6464.0,31.0,6464.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2026-03-01,2026,3,1,0,1,1.0,False,6501.0,31.0,6501.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2026-04-01,2026,4,1,0,1,1.0,False,6121.0,31.0,6121.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2026-05-01,2026,5,1,0,1,1.0,False,3816.0,31.0,3816.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2026-06-01,2026,6,1,0,1,1.0,False,3937.0,31.0,3937.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2026-07-01,2026,7,1,0,1,1.0,False,2256.0,31.0,2256.0,0
MEDCHAL_ALLWYN_COLONY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,2026-08-01,2026,8,1,0,1,1.0,False,1616.0,31.0,1616.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2023-01-01,2023,1,1,0,1,1.0,False,526.0,22.0,526.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2023-02-01,2023,2,1,0,1,1.0,False,256.0,22.0,256.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2023-03-01,2023,3,1,0,1,1.0,False,204.0,22.0,204.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2023-04-01,2023,4,1,0,1,1.0,False,181.0,22.0,181.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2023-05-01,2023,5,1,0,1,1.0,False,239.0,22.0,239.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2023-06-01,2023,6,1,0,1,1.0,False,286.0,22.0,286.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2023-07-01,2023,7,1,0,1,1.0,False,133.0,22.0,133.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2023-08-01,2023,8,1,0,1,1.0,False,392.0,22.0,392.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2023-09-01,2023,9,1,0,1,1.0,False,319.0,22.0,319.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2023-10-01,2023,10,1,0,1,1.0,False,363.0,22.0,363.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2023-11-01,2023,11,1,0,1,1.0,False,396.0,22.0,396.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2023-12-01,2023,12,1,0,1,1.0,False,319.0,22.0,319.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2024-01-01,2024,1,1,0,1,1.0,False,547.0,22.0,547.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2024-02-01,2024,2,1,0,1,1.0,False,110.0,22.0,110.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2024-03-01,2024,3,1,0,1,1.0,False,12.0,22.0,12.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2024-04-01,2024,4,1,0,1,1.0,False,8.0,22.0,8.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2024-05-01,2024,5,1,0,1,1.0,False,10.0,22.0,10.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2024-06-01,2024,6,1,0,1,1.0,False,11.0,22.0,11.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2024-07-01,2024,7,1,0,1,1.0,False,18.0,22.0,18.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2024-08-01,2024,8,1,0,1,1.0,False,13.0,22.0,13.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2024-09-01,2024,9,1,1,1,1.0,False,0.0,22.0,0.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2024-10-01,2024,10,1,0,1,1.0,False,1.0,22.0,1.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2024-11-01,2024,11,1,0,1,1.0,False,53.0,22.0,53.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2024-12-01,2024,12,1,0,1,1.0,False,13.0,22.0,13.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2025-01-01,2025,1,1,0,1,1.0,False,12.0,22.0,12.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2025-02-01,2025,2,1,0,1,1.0,False,7.0,22.0,7.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2025-03-01,2025,3,1,0,1,1.0,False,2.0,22.0,2.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2025-04-01,2025,4,1,0,3,3.0,False,722.0,130.0,240.67,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2025-05-01,2025,5,1,0,3,3.0,False,2.0,130.0,0.67,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2025-06-01,2025,6,1,0,3,3.0,False,1.0,130.0,0.33,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2025-07-01,2025,7,1,0,3,3.0,False,447.0,130.0,149.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2025-08-01,2025,8,2,0,4,4.0,False,1511.0,138.0,377.75,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2025-09-01,2025,9,2,0,4,4.0,False,2423.0,138.0,605.75,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2025-10-01,2025,10,2,0,4,4.0,False,3597.0,138.0,899.25,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2025-11-01,2025,11,2,0,4,4.0,False,3686.0,138.0,921.5,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2025-12-01,2025,12,2,0,4,4.0,False,4293.0,138.0,1073.25,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2026-01-01,2026,1,2,0,4,4.0,False,6668.0,138.0,1667.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2026-02-01,2026,2,2,0,4,4.0,False,6566.0,138.0,1641.5,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2026-03-01,2026,3,2,0,4,4.0,False,10120.0,138.0,2530.0,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2026-04-01,2026,4,2,0,4,4.0,False,15027.0,138.0,3756.75,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2026-05-01,2026,5,2,0,4,4.0,False,5875.0,138.0,1468.75,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2026-06-01,2026,6,2,0,5,4.0,False,6518.0,201.0,1303.6,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2026-07-01,2026,7,2,0,5,5.0,False,11404.0,201.0,2280.8,0
MEDCHAL_BACHUPALLY,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,2026-08-01,2026,8,2,0,5,5.0,False,15829.0,201.0,3165.8,0
MEDCHAL_BHAGYA_NAGAR,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,2025-03-01,2025,3,2,2,2,,True,0.0,108.0,0.0,0
MEDCHAL_BHAGYA_NAGAR,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,2025-04-01,2025,4,2,1,3,3.0,False,11.0,162.0,3.67,0
MEDCHAL_BHAGYA_NAGAR,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,2025-05-01,2025,5,2,1,3,3.0,False,11.0,162.0,3.67,0
MEDCHAL_BHAGYA_NAGAR,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,2025-06-01,2025,6,2,2,3,3.0,False,0.0,162.0,0.0,0
MEDCHAL_BHAGYA_NAGAR,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,2025-07-01,2025,7,2,1,3,3.0,False,604.0,162.0,201.33,0
MEDCHAL_BHAGYA_NAGAR,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,2025-08-01,2025,8,2,0,3,3.0,False,4458.0,162.0,1486.0,0
MEDCHAL_BHAGYA_NAGAR,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,2025-09-01,2025,9,2,1,3,3.0,False,3248.0,162.0,1082.67,0
MEDCHAL_BHAGYA_NAGAR,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,2025-10-01,2025,10,2,1,3,3.0,False,5852.0,162.0,1950.67,0
MEDCHAL_BHAGYA_NAGAR,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,2025-11-01,2025,11,2,0,3,3.0,False,8261.0,162.0,2753.67,0
MEDCHAL_BHAGYA_NAGAR,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,2025-12-01,2025,12,2,0,3,3.0,False,3092.0,162.0,1030.67,0
MEDCHAL_BHAGYA_NAGAR,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,2026-01-01,2026,1,2,1,3,3.0,False,8900.0,162.0,2966.67,0
MEDCHAL_BHAGYA_NAGAR,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,2026-02-01,2026,2,2,1,3,3.0,False,8913.0,162.0,2971.0,0
MEDCHAL_BHAGYA_NAGAR,initial greater-Hyderabad study area,TGSPDCL,MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,2026-03-01,2026,3,2,1,3,3.0,False,9550.0,162.0,3183.33,0
